dt,avg_temp,avg_temp_uncertainty,country
1990-04-01,7.381,0.16,Monaco
1990-05-01,13.977,0.396,Monaco
1990-06-01,16.358999999999998,0.443,Monaco
1990-07-01,19.832,0.322,Monaco
1990-08-01,19.784,0.227,Monaco
1990-09-01,15.441,0.248,Monaco
1990-10-01,11.44,0.376,Monaco
1990-11-01,4.43,0.369,Monaco
1990-12-01,-0.6659999999999999,0.375,Monaco
1991-01-01,1.115,0.183,Monaco
1991-02-01,0.3119999999999998,0.192,Monaco
1991-03-01,7.202999999999999,0.18,Monaco
1991-04-01,7.1610000000000005,0.206,Monaco
1991-05-01,10.371,0.229,Monaco
1991-06-01,15.565,0.129,Monaco
1991-07-01,20.544,0.35,Monaco
1991-08-01,20.581,0.242,Monaco
1991-09-01,16.832,0.229,Monaco
1991-10-01,8.861,0.171,Monaco
1991-11-01,4.371,0.231,Monaco
1991-12-01,0.7040000000000001,0.337,Monaco
1992-01-01,0.8690000000000001,0.581,Monaco
1992-02-01,2.784,0.368,Monaco
1992-03-01,5.975,0.33,Monaco
1992-04-01,8.478,0.299,Monaco
1992-05-01,14.228,0.476,Monaco
1992-06-01,14.675999999999998,0.7559999999999999,Monaco
1992-07-01,18.992,0.433,Monaco
1992-08-01,20.703000000000003,0.315,Monaco
1992-09-01,15.021,0.345,Monaco
1992-10-01,8.302999999999999,0.229,Monaco
1992-11-01,6.51,0.382,Monaco
1992-12-01,2.236,0.403,Monaco
1993-01-01,1.834,0.241,Monaco
1993-02-01,1.844,0.439,Monaco
1993-03-01,4.712,0.171,Monaco
1993-04-01,8.267000000000001,0.339,Monaco
1993-05-01,13.138,0.511,Monaco
1993-06-01,17.416999999999998,0.364,Monaco
1993-07-01,18.236,0.477,Monaco
1993-08-01,19.914,0.284,Monaco
1993-09-01,13.998,0.476,Monaco
1993-10-01,9.118,0.23,Monaco
1993-11-01,3.716,0.293,Monaco
1993-12-01,2.426,0.426,Monaco
1994-01-01,1.866,0.303,Monaco
1994-02-01,2.121,0.197,Monaco
1994-03-01,7.971,0.456,Monaco
1994-04-01,7.125,0.581,Monaco
1994-05-01,13.242,0.192,Monaco
1994-06-01,16.921,0.252,Monaco
1994-07-01,21.771,0.29,Monaco
1994-08-01,20.992,0.237,Monaco
1994-09-01,14.356,0.575,Monaco
1994-10-01,9.919,0.205,Monaco
1994-11-01,7.497999999999998,0.306,Monaco
1994-12-01,3.053,0.206,Monaco
1995-01-01,0.564,0.331,Monaco
1995-02-01,4.361000000000001,0.215,Monaco
1995-03-01,4.537,0.331,Monaco
1995-04-01,8.465,0.316,Monaco
1995-05-01,12.116,0.229,Monaco
1995-06-01,15.496,0.268,Monaco
1995-07-01,20.984,0.243,Monaco
1995-08-01,18.738,0.69,Monaco
1995-09-01,13.017,0.524,Monaco
1995-10-01,11.936,0.335,Monaco
1995-11-01,5.202000000000001,0.27,Monaco
1995-12-01,1.663,0.172,Monaco
1996-01-01,2.444,0.271,Monaco
1996-02-01,0.5880000000000001,0.3720000000000001,Monaco
1996-03-01,4.4350000000000005,0.162,Monaco
1996-04-01,8.561,0.201,Monaco
1996-05-01,12.33,0.34,Monaco
1996-06-01,17.248,0.43,Monaco
1996-07-01,18.74,0.267,Monaco
1996-08-01,17.925,0.471,Monaco
1996-09-01,12.538,0.202,Monaco
1996-10-01,9.686,0.176,Monaco
1996-11-01,4.907,0.439,Monaco
1996-12-01,1.941,0.279,Monaco
1997-01-01,1.515,0.489,Monaco
1997-02-01,4.118,0.24,Monaco
1997-03-01,7.975,0.505,Monaco
1997-04-01,8.464,0.328,Monaco
1997-05-01,13.369000000000002,0.345,Monaco
1997-06-01,15.991,0.327,Monaco
1997-07-01,18.34,0.38,Monaco
1997-08-01,19.77,0.37,Monaco
1997-09-01,16.394000000000002,0.316,Monaco
1997-10-01,10.797,0.228,Monaco
1997-11-01,5.707999999999998,0.208,Monaco
1997-12-01,1.976,0.194,Monaco
1998-01-01,1.6590000000000005,0.291,Monaco
1998-02-01,4.226,0.447,Monaco
1998-03-01,6.155,0.391,Monaco
1998-04-01,7.507000000000001,0.738,Monaco
1998-05-01,13.804,0.258,Monaco
1998-06-01,17.351,0.333,Monaco
1998-07-01,20.395,0.268,Monaco
1998-08-01,19.813,0.223,Monaco
1998-09-01,14.544,0.34,Monaco
1998-10-01,9.52,0.509,Monaco
1998-11-01,2.829,0.218,Monaco
1998-12-01,0.868,0.148,Monaco
1999-01-01,1.77,0.222,Monaco
1999-02-01,1.4779999999999998,0.615,Monaco
1999-03-01,6.271,0.228,Monaco
1999-04-01,8.286,0.32,Monaco
1999-05-01,14.297,0.304,Monaco
1999-06-01,16.652,0.175,Monaco
1999-07-01,20.153,0.309,Monaco
1999-08-01,19.581,0.412,Monaco
1999-09-01,16.428,0.248,Monaco
1999-10-01,10.491,0.191,Monaco
1999-11-01,3.661,0.173,Monaco
1999-12-01,0.8520000000000001,0.243,Monaco
2000-01-01,0.157,0.217,Monaco
2000-02-01,3.771,0.215,Monaco
2000-03-01,6.007999999999999,0.386,Monaco
2000-04-01,8.339,0.298,Monaco
2000-05-01,14.518,0.328,Monaco
2000-06-01,17.96,0.32,Monaco
2000-07-01,17.995,0.318,Monaco
2000-08-01,19.674,0.402,Monaco
2000-09-01,15.765999999999998,0.199,Monaco
2000-10-01,10.225,0.231,Monaco
2000-11-01,4.972,0.353,Monaco
2000-12-01,3.369,0.173,Monaco
2001-01-01,2.013,0.366,Monaco
2001-02-01,3.4,0.271,Monaco
2001-03-01,7.5150000000000015,0.304,Monaco
2001-04-01,8.004999999999999,0.222,Monaco
2001-05-01,13.993,0.263,Monaco
2001-06-01,17.061999999999998,0.183,Monaco
2001-07-01,19.732,0.158,Monaco
2001-08-01,20.427,0.308,Monaco
2001-09-01,13.324000000000002,0.354,Monaco
2001-10-01,12.699000000000002,0.203,Monaco
2001-11-01,4.6930000000000005,0.395,Monaco
2001-12-01,-0.3209999999999999,0.171,Monaco
2002-01-01,0.531,0.239,Monaco
2002-02-01,4.131,0.289,Monaco
2002-03-01,7.212999999999999,0.255,Monaco
2002-04-01,9.128,0.113,Monaco
2002-05-01,12.309,0.162,Monaco
2002-06-01,18.3,0.3720000000000001,Monaco
2002-07-01,19.081,0.351,Monaco
2002-08-01,18.238,0.404,Monaco
2002-09-01,14.225,0.301,Monaco
2002-10-01,10.329,0.263,Monaco
2002-11-01,6.709,0.233,Monaco
2002-12-01,2.928,0.267,Monaco
2003-01-01,0.447,0.262,Monaco
2003-02-01,0.43,0.247,Monaco
2003-03-01,6.2940000000000005,0.24,Monaco
2003-04-01,8.724,0.28,Monaco
2003-05-01,14.633,0.337,Monaco
2003-06-01,21.221,0.316,Monaco
2003-07-01,21.555,0.403,Monaco
2003-08-01,23.036,0.468,Monaco
2003-09-01,15.358,0.337,Monaco
2003-10-01,8.802000000000003,0.374,Monaco
2003-11-01,5.965999999999998,0.313,Monaco
2003-12-01,2.247,0.375,Monaco
2004-01-01,0.762,0.486,Monaco
2004-02-01,2.186,0.104,Monaco
2004-03-01,4.908,0.224,Monaco
2004-04-01,8.318,0.278,Monaco
2004-05-01,11.89,0.271,Monaco
2004-06-01,17.724,0.308,Monaco
2004-07-01,19.567,0.264,Monaco
2004-08-01,19.358,0.342,Monaco
2004-09-01,16.099,0.204,Monaco
2004-10-01,11.406,0.351,Monaco
2004-11-01,4.878,0.292,Monaco
2004-12-01,2.1630000000000003,0.308,Monaco
2005-01-01,0.201,0.335,Monaco
2005-02-01,-0.1280000000000003,0.294,Monaco
2005-03-01,4.809,0.232,Monaco
2005-04-01,8.167,0.236,Monaco
2005-05-01,14.054,0.183,Monaco
2005-06-01,18.82,0.175,Monaco
2005-07-01,20.024,0.184,Monaco
2005-08-01,18.561,0.131,Monaco
2005-09-01,15.339,0.143,Monaco
2005-10-01,10.837000000000002,0.366,Monaco
2005-11-01,4.353,0.276,Monaco
2005-12-01,-0.8160000000000001,0.204,Monaco
2006-01-01,-0.382,0.333,Monaco
2006-02-01,1.577,0.368,Monaco
2006-03-01,4.822,0.403,Monaco
2006-04-01,9.5,0.326,Monaco
2006-05-01,13.519,0.394,Monaco
2006-06-01,17.833,0.32,Monaco
2006-07-01,22.442,0.385,Monaco
2006-08-01,17.79,0.302,Monaco
2006-09-01,16.433,0.248,Monaco
2006-10-01,12.213,0.252,Monaco
2006-11-01,6.999,0.261,Monaco
2006-12-01,2.713,0.434,Monaco
2007-01-01,3.1950000000000003,0.5820000000000001,Monaco
2007-02-01,4.303999999999999,0.596,Monaco
2007-03-01,6.2650000000000015,0.293,Monaco
2007-04-01,11.778,0.193,Monaco
2007-05-01,14.154000000000002,0.209,Monaco
2007-06-01,17.171,0.151,Monaco
2007-07-01,19.379,0.517,Monaco
2007-08-01,18.285,0.287,Monaco
2007-09-01,14.582,0.321,Monaco
2007-10-01,10.143,0.315,Monaco
2007-11-01,4.39,0.3,Monaco
2007-12-01,1.286,0.382,Monaco
2008-01-01,2.514,0.293,Monaco
2008-02-01,3.275,0.149,Monaco
2008-03-01,5.522,0.233,Monaco
2008-04-01,8.318999999999999,0.284,Monaco
2008-05-01,13.52,0.334,Monaco
2008-06-01,17.221,0.2,Monaco
2008-07-01,19.515,0.177,Monaco
2008-08-01,19.273,0.225,Monaco
2008-09-01,14.34,0.255,Monaco
2008-10-01,10.559,0.219,Monaco
2008-11-01,4.9510000000000005,0.309,Monaco
2008-12-01,0.682,0.29,Monaco
2009-01-01,-0.29,0.519,Monaco
2009-02-01,1.926,0.328,Monaco
2009-03-01,5.885,0.261,Monaco
2009-04-01,9.554,0.392,Monaco
2009-05-01,15.015999999999998,0.177,Monaco
2009-06-01,17.750999999999994,0.365,Monaco
2009-07-01,20.257,0.424,Monaco
2009-08-01,20.988000000000003,0.33,Monaco
2009-09-01,16.301000000000002,0.254,Monaco
2009-10-01,10.475,0.267,Monaco
2009-11-01,6.313,0.311,Monaco
2009-12-01,0.977,0.295,Monaco
1980-01-01,-10.808,0.224,North America
1980-02-01,-8.368,0.132,North America
1980-03-01,-5.075,0.134,North America
1980-04-01,1.943,0.286,North America
1980-05-01,9.124,0.143,North America
1980-06-01,13.732,0.207,North America
1980-07-01,16.788999999999998,0.182,North America
1980-08-01,15.48,0.171,North America
1980-09-01,10.114999999999998,0.133,North America
1980-10-01,3.765,0.133,North America
1980-11-01,-2.9770000000000003,0.242,North America
1980-12-01,-10.842,0.1669999999999999,North America
1981-01-01,-8.271999999999998,0.217,North America
1981-02-01,-7.540999999999999,0.193,North America
1981-03-01,-3.069,0.19,North America
1981-04-01,1.654,0.182,North America
1981-05-01,8.522,0.151,North America
1981-06-01,13.814,0.271,North America
1981-07-01,16.631999999999998,0.267,North America
1981-08-01,15.683,0.161,North America
1981-09-01,10.666,0.154,North America
1981-10-01,3.649,0.287,North America
1981-11-01,-1.7660000000000002,0.183,North America
1981-12-01,-8.068999999999999,0.194,North America
1982-01-01,-13.883,0.178,North America
1982-02-01,-10.511,0.111,North America
1982-03-01,-5.7120000000000015,0.157,North America
1982-04-01,-0.2769999999999999,0.15,North America
1982-05-01,7.972,0.211,North America
1982-06-01,13.184,0.239,North America
1982-07-01,16.445999999999998,0.207,North America
1982-08-01,14.654000000000002,0.084,North America
1982-09-01,10.18,0.146,North America
1982-10-01,3.439,0.105,North America
1982-11-01,-4.9,0.264,North America
1982-12-01,-9.165,0.313,North America
1983-01-01,-11.298,0.25,North America
1983-02-01,-9.304,0.184,North America
1983-03-01,-5.65,0.27,North America
1983-04-01,0.3290000000000001,0.142,North America
1983-05-01,6.827999999999999,0.212,North America
1983-06-01,13.717,0.293,North America
1983-07-01,16.555999999999997,0.143,North America
1983-08-01,15.849,0.14,North America
1983-09-01,10.517,0.185,North America
1983-10-01,3.645,0.188,North America
1983-11-01,-2.5040000000000004,0.163,North America
1983-12-01,-11.901,0.188,North America
1984-01-01,-12.294,0.143,North America
1984-02-01,-8.479,0.186,North America
1984-03-01,-5.479,0.197,North America
1984-04-01,1.568,0.115,North America
1984-05-01,8.08,0.134,North America
1984-06-01,13.880999999999998,0.166,North America
1984-07-01,16.485,0.259,North America
1984-08-01,15.562,0.195,North America
1984-09-01,9.476,0.154,North America
1984-10-01,3.406,0.142,North America
1984-11-01,-4.401,0.125,North America
1984-12-01,-10.107,0.188,North America
1985-01-01,-10.161,0.191,North America
1985-02-01,-11.169,0.128,North America
1985-03-01,-4.605,0.109,North America
1985-04-01,0.8510000000000001,0.285,North America
1985-05-01,8.88,0.176,North America
1985-06-01,13.524,0.311,North America
1985-07-01,16.342,0.222,North America
1985-08-01,14.736,0.219,North America
1985-09-01,10.053999999999998,0.215,North America
1985-10-01,3.3390000000000004,0.131,North America
1985-11-01,-5.53,0.126,North America
1985-12-01,-8.894,0.303,North America
1986-01-01,-9.56,0.25,North America
1986-02-01,-7.893,0.219,North America
1986-03-01,-4.734,0.173,North America
1986-04-01,1.3230000000000002,0.176,North America
1986-05-01,8.676,0.157,North America
1986-06-01,13.435,0.237,North America
1986-07-01,16.054000000000002,0.124,North America
1986-08-01,14.914,0.159,North America
1986-09-01,9.946,0.252,North America
1986-10-01,3.002,0.159,North America
1986-11-01,-5.622000000000001,0.214,North America
1986-12-01,-7.648,0.222,North America
1987-01-01,-9.318,0.233,North America
1987-02-01,-8.067,0.107,North America
1987-03-01,-4.884,0.161,North America
1987-04-01,2.008,0.139,North America
1987-05-01,8.558,0.146,North America
1987-06-01,14.233,0.16,North America
1987-07-01,16.451999999999998,0.131,North America
1987-08-01,14.94,0.206,North America
1987-09-01,11.111,0.193,North America
1987-10-01,3.704,0.142,North America
1987-11-01,-2.7350000000000003,0.179,North America
1987-12-01,-7.38,0.191,North America
1988-01-01,-12.029000000000002,0.138,North America
1988-02-01,-9.36,0.105,North America
1988-03-01,-4.2250000000000005,0.143,North America
1988-04-01,2.2230000000000003,0.182,North America
1988-05-01,8.874,0.174,North America
1988-06-01,14.393,0.229,North America
1988-07-01,16.980999999999998,0.153,North America
1988-08-01,15.814,0.158,North America
1988-09-01,10.547999999999998,0.19,North America
1988-10-01,3.794,0.1689999999999999,North America
1988-11-01,-3.5010000000000003,0.23,North America
1988-12-01,-9.231,0.184,North America
1989-01-01,-11.630999999999998,0.178,North America
1989-02-01,-10.563,0.115,North America
1989-03-01,-6.864000000000001,0.238,North America
1989-04-01,2.0460000000000003,0.212,North America
1989-05-01,8.142000000000001,0.149,North America
1989-06-01,14.005,0.209,North America
1989-07-01,17.064999999999998,0.225,North America
1989-08-01,15.44,0.289,North America
1989-09-01,10.454999999999998,0.222,North America
1989-10-01,3.618,0.191,North America
1989-11-01,-4.634,0.183,North America
1989-12-01,-10.77,0.109,North America
1990-01-01,-9.907,0.234,North America
1990-02-01,-11.140999999999998,0.1669999999999999,North America
1990-03-01,-3.803,0.203,North America
1990-04-01,1.776,0.109,North America
1990-05-01,8.35,0.131,North America
1990-06-01,14.414,0.29,North America
1990-07-01,16.618,0.18,North America
1990-08-01,15.424,0.1689999999999999,North America
1990-09-01,10.992,0.228,North America
1990-10-01,2.954,0.179,North America
1990-11-01,-4.0280000000000005,0.273,North America
1990-12-01,-10.932,0.194,North America
1991-01-01,-12.349,0.116,North America
1991-02-01,-7.487999999999999,0.128,North America
1991-03-01,-4.657,0.213,North America
1991-04-01,2.003,0.166,North America
1991-05-01,9.133,0.156,North America
1991-06-01,14.331,0.125,North America
1991-07-01,16.618,0.175,North America
1991-08-01,15.720999999999998,0.184,North America
1991-09-01,10.483,0.172,North America
1991-10-01,3.3080000000000003,0.11,North America
1991-11-01,-4.707,0.1,North America
1991-12-01,-8.929,0.093,North America
1992-01-01,-9.782,0.196,North America
1992-02-01,-9.111,0.211,North America
1992-03-01,-4.134,0.275,North America
1992-04-01,0.73,0.259,North America
1992-05-01,7.617000000000001,0.129,North America
1992-06-01,13.068,0.268,North America
1992-07-01,15.48,0.194,North America
1992-08-01,14.398,0.17,North America
1992-09-01,9.479,0.257,North America
1992-10-01,3.66,0.1369999999999999,North America
1992-11-01,-3.793,0.231,North America
1992-12-01,-10.145,0.375,North America
1993-01-01,-11.355,0.151,North America
1993-02-01,-10.359000000000002,0.125,North America
1993-03-01,-4.7700000000000005,0.231,North America
1993-04-01,1.48,0.114,North America
1993-05-01,8.942,0.239,North America
1993-06-01,13.592,0.148,North America
1993-07-01,16.367,0.108,North America
1993-08-01,15.234000000000002,0.144,North America
1993-09-01,9.941999999999998,0.177,North America
1993-10-01,3.728,0.138,North America
1993-11-01,-4.553999999999999,0.191,North America
1993-12-01,-8.503,0.146,North America
1994-01-01,-12.917,0.202,North America
1994-02-01,-11.319,0.218,North America
1994-03-01,-4.376,0.149,North America
1994-04-01,1.6769999999999998,0.156,North America
1994-05-01,8.871,0.139,North America
1994-06-01,14.518,0.22,North America
1994-07-01,16.964000000000002,0.184,North America
1994-08-01,15.475,0.152,North America
1994-09-01,10.909999999999998,0.14,North America
1994-10-01,4.306,0.12,North America
1994-11-01,-3.261,0.185,North America
1994-12-01,-8.205,0.173,North America
1995-01-01,-9.959,0.155,North America
1995-02-01,-9.175,0.152,North America
1995-03-01,-5.393000000000002,0.105,North America
1995-04-01,1.867,0.18,North America
1995-05-01,8.629,0.1639999999999999,North America
1995-06-01,14.407,0.17,North America
1995-07-01,16.503,0.226,North America
1995-08-01,15.773,0.155,North America
1995-09-01,10.989999999999998,0.172,North America
1995-10-01,3.943,0.126,North America
1995-11-01,-3.881,0.159,North America
1995-12-01,-9.718,0.157,North America
1996-01-01,-12.640999999999998,0.101,North America
1996-02-01,-8.343,0.136,North America
1996-03-01,-5.791,0.151,North America
1996-04-01,1.4280000000000002,0.177,North America
1996-05-01,8.189,0.144,North America
1996-06-01,14.302,0.173,North America
1996-07-01,16.692,0.178,North America
1996-08-01,15.159,0.151,North America
1996-09-01,10.376,0.188,North America
1996-10-01,2.74,0.151,North America
1996-11-01,-4.417,0.19,North America
1996-12-01,-8.856,0.117,North America
1997-01-01,-11.651,0.088,North America
1997-02-01,-8.575,0.116,North America
1997-03-01,-5.3900000000000015,0.244,North America
1997-04-01,0.521,0.149,North America
1997-05-01,7.962999999999999,0.184,North America
1997-06-01,14.181,0.159,North America
1997-07-01,16.726,0.231,North America
1997-08-01,15.38,0.155,North America
1997-09-01,11.286,0.197,North America
1997-10-01,3.1950000000000003,0.225,North America
1997-11-01,-2.772,0.136,North America
1997-12-01,-7.332999999999999,0.1369999999999999,North America
1998-01-01,-10.589,0.168,North America
1998-02-01,-6.941999999999998,0.101,North America
1998-03-01,-4.363,0.146,North America
1998-04-01,3.222,0.208,North America
1998-05-01,10.061,0.156,North America
1998-06-01,14.617,0.209,North America
1998-07-01,17.660999999999994,0.158,North America
1998-08-01,16.296,0.125,North America
1998-09-01,12.184,0.218,North America
1998-10-01,4.796,0.153,North America
1998-11-01,-1.3760000000000003,0.138,North America
1998-12-01,-7.736000000000001,0.1669999999999999,North America
1999-01-01,-10.702,0.147,North America
1999-02-01,-7.510999999999999,0.131,North America
1999-03-01,-3.643,0.141,North America
1999-04-01,2.3390000000000004,0.146,North America
1999-05-01,8.45,0.183,North America
1999-06-01,13.97,0.175,North America
1999-07-01,16.563,0.19,North America
1999-08-01,15.728,0.129,North America
1999-09-01,10.903,0.198,North America
1999-10-01,3.5500000000000003,0.132,North America
1999-11-01,-1.622,0.142,North America
1999-12-01,-7.881,0.158,North America
2000-01-01,-10.425,0.144,North America
2000-02-01,-6.828999999999999,0.143,North America
2000-03-01,-2.764,0.113,North America
2000-04-01,1.881,0.185,North America
2000-05-01,8.576,0.157,North America
2000-06-01,13.712,0.206,North America
2000-07-01,16.874000000000002,0.217,North America
2000-08-01,15.621,0.247,North America
2000-09-01,10.559,0.198,North America
2000-10-01,3.964,0.185,North America
2000-11-01,-3.362,0.192,North America
2000-12-01,-10.293,0.194,North America
2001-01-01,-9.081,0.215,North America
2001-02-01,-9.191,0.187,North America
2001-03-01,-4.538,0.135,North America
2001-04-01,2.018,0.146,North America
2001-05-01,9.035,0.138,North America
2001-06-01,14.109000000000002,0.163,North America
2001-07-01,16.971,0.181,North America
2001-08-01,16.282,0.13,North America
2001-09-01,11.549,0.265,North America
2001-10-01,4.008,0.101,North America
2001-11-01,-1.8180000000000005,0.13,North America
2001-12-01,-7.004,0.18,North America
2002-01-01,-9.444,0.207,North America
2002-02-01,-9.147,0.158,North America
2002-03-01,-6.625,0.228,North America
2002-04-01,0.872,0.145,North America
2002-05-01,7.763,0.1669999999999999,North America
2002-06-01,14.55,0.111,North America
2002-07-01,17.121,0.189,North America
2002-08-01,15.524,0.13,North America
2002-09-01,11.619000000000002,0.17,North America
2002-10-01,3.769,0.226,North America
2002-11-01,-2.382,0.153,North America
2002-12-01,-6.225,0.187,North America
2003-01-01,-9.358,0.1689999999999999,North America
2003-02-01,-9.976,0.178,North America
2003-03-01,-5.195,0.189,North America
2003-04-01,1.711,0.252,North America
2003-05-01,9.092,0.195,North America
2003-06-01,13.969,0.243,North America
2003-07-01,17.365,0.245,North America
2003-08-01,16.374000000000002,0.278,North America
2003-09-01,11.178,0.221,North America
2003-10-01,5.556,0.309,North America
2003-11-01,-2.905,0.157,North America
2003-12-01,-7.491,0.177,North America
2004-01-01,-12.169,0.213,North America
2004-02-01,-8.602,0.122,North America
2004-03-01,-4.2890000000000015,0.188,North America
2004-04-01,1.891,0.206,North America
2004-05-01,8.177,0.201,North America
2004-06-01,13.759,0.264,North America
2004-07-01,16.625,0.162,North America
2004-08-01,14.969,0.193,North America
2004-09-01,10.586,0.14,North America
2004-10-01,4.4350000000000005,0.272,North America
2004-11-01,-2.651,0.1669999999999999,North America
2004-12-01,-9.575,0.151,North America
2005-01-01,-10.57,0.099,North America
2005-02-01,-7.475999999999999,0.149,North America
2005-03-01,-3.665000000000001,0.155,North America
2005-04-01,2.768,0.173,North America
2005-05-01,8.922,0.178,North America
2005-06-01,14.491,0.154,North America
2005-07-01,17.032999999999998,0.101,North America
2005-08-01,15.753,0.142,North America
2005-09-01,11.396999999999998,0.094,North America
2005-10-01,4.68,0.182,North America
2005-11-01,-2.212,0.132,North America
2005-12-01,-7.322999999999999,0.216,North America
2006-01-01,-8.067,0.204,North America
2006-02-01,-7.862999999999999,0.235,North America
2006-03-01,-3.751,0.203,North America
2006-04-01,3.339,0.24,North America
2006-05-01,9.865,0.246,North America
2006-06-01,14.933,0.193,North America
2006-07-01,17.518,0.178,North America
2006-08-01,15.884,0.143,North America
2006-09-01,11.143,0.132,North America
2006-10-01,4.45,0.174,North America
2006-11-01,-3.674,0.238,North America
2006-12-01,-6.505,0.192,North America
2007-01-01,-9.538,0.171,North America
2007-02-01,-9.375,0.187,North America
2007-03-01,-4.699,0.156,North America
2007-04-01,1.936,0.144,North America
2007-05-01,8.597000000000001,0.106,North America
2007-06-01,14.453,0.154,North America
2007-07-01,17.499000000000002,0.15,North America
2007-08-01,15.97,0.092,North America
2007-09-01,10.858,0.26,North America
2007-10-01,4.791,0.117,North America
2007-11-01,-2.822,0.1689999999999999,North America
2007-12-01,-9.123,0.197,North America
2008-01-01,-10.945,0.17,North America
2008-02-01,-9.816,0.109,North America
2008-03-01,-5.809,0.196,North America
2008-04-01,1.454,0.172,North America
2008-05-01,8.735,0.1369999999999999,North America
2008-06-01,14.48,0.16,North America
2008-07-01,16.877,0.116,North America
2008-08-01,15.655,0.219,North America
2008-09-01,10.72,0.179,North America
2008-10-01,4.07,0.1669999999999999,North America
2008-11-01,-2.422,0.099,North America
2008-12-01,-10.208,0.161,North America
2009-01-01,-10.649,0.146,North America
2009-02-01,-8.478,0.172,North America
2009-03-01,-6.004,0.179,North America
2009-04-01,1.507,0.223,North America
2009-05-01,8.26,0.129,North America
2009-06-01,13.849,0.163,North America
2009-07-01,16.756999999999998,0.265,North America
2009-08-01,15.55,0.17,North America
2009-09-01,11.743,0.112,North America
2009-10-01,3.015,0.125,North America
2009-11-01,-1.7680000000000002,0.183,North America
2009-12-01,-8.681000000000001,0.117,North America
1980-01-01,21.092,0.199,Peru
1980-02-01,21.282,0.281,Peru
1980-03-01,20.921000000000006,0.1639999999999999,Peru
1980-04-01,20.804,0.312,Peru
1980-05-01,20.253,0.254,Peru
1980-06-01,19.506,0.172,Peru
1980-07-01,19.138,0.294,Peru
1980-08-01,19.666,0.222,Peru
1980-09-01,20.043,0.26,Peru
1980-10-01,19.921,0.188,Peru
1980-11-01,20.568,0.195,Peru
1980-12-01,20.797,0.264,Peru
1981-01-01,20.526,0.389,Peru
1981-02-01,20.416,0.28,Peru
1981-03-01,20.957,0.231,Peru
1981-04-01,20.475,0.274,Peru
1981-05-01,20.156,0.229,Peru
1981-06-01,19.19,0.295,Peru
1981-07-01,18.555,0.148,Peru
1981-08-01,19.424,0.274,Peru
1981-09-01,19.577,0.3229999999999999,Peru
1981-10-01,20.126,0.249,Peru
1981-11-01,20.633000000000006,0.204,Peru
1981-12-01,20.486,0.174,Peru
1982-01-01,20.394,0.12,Peru
1982-02-01,20.64,0.293,Peru
1982-03-01,20.69100000000001,0.246,Peru
1982-04-01,20.159,0.249,Peru
1982-05-01,19.824,0.202,Peru
1982-06-01,19.341,0.353,Peru
1982-07-01,19.365,0.288,Peru
1982-08-01,19.695,0.274,Peru
1982-09-01,20.219,0.38,Peru
1982-10-01,20.393,0.293,Peru
1982-11-01,21.004,0.351,Peru
1982-12-01,21.522,0.48,Peru
1983-01-01,22.245,0.266,Peru
1983-02-01,22.197,0.42,Peru
1983-03-01,22.238000000000003,0.345,Peru
1983-04-01,21.562,0.454,Peru
1983-05-01,21.182,0.541,Peru
1983-06-01,20.022,0.575,Peru
1983-07-01,20.31,0.5479999999999999,Peru
1983-08-01,20.543000000000003,0.3720000000000001,Peru
1983-09-01,20.48,0.347,Peru
1983-10-01,20.503,0.186,Peru
1983-11-01,21.045,0.348,Peru
1983-12-01,20.74,0.343,Peru
1984-01-01,20.165000000000006,0.282,Peru
1984-02-01,19.989,0.174,Peru
1984-03-01,20.67,0.332,Peru
1984-04-01,20.248,0.177,Peru
1984-05-01,20.282,0.19,Peru
1984-06-01,19.371,0.239,Peru
1984-07-01,19.228,0.317,Peru
1984-08-01,19.509,0.376,Peru
1984-09-01,20.209,0.347,Peru
1984-10-01,20.757,0.46,Peru
1984-11-01,20.35,0.249,Peru
1984-12-01,20.716,0.246,Peru
1985-01-01,20.759,0.321,Peru
1985-02-01,20.461,0.243,Peru
1985-03-01,21.044,0.417,Peru
1985-04-01,20.38,0.5429999999999999,Peru
1985-05-01,19.764,0.375,Peru
1985-06-01,18.851,0.318,Peru
1985-07-01,18.631,0.252,Peru
1985-08-01,19.222,0.385,Peru
1985-09-01,19.839,0.1669999999999999,Peru
1985-10-01,20.439,0.267,Peru
1985-11-01,20.356,0.228,Peru
1985-12-01,20.635,0.565,Peru
1986-01-01,20.639000000000006,0.251,Peru
1986-02-01,20.319000000000003,0.116,Peru
1986-03-01,20.219,0.249,Peru
1986-04-01,20.497,0.359,Peru
1986-05-01,19.945,0.268,Peru
1986-06-01,19.325,0.284,Peru
1986-07-01,18.69400000000001,0.405,Peru
1986-08-01,19.72,0.322,Peru
1986-09-01,20.06,0.285,Peru
1986-10-01,20.293,0.327,Peru
1986-11-01,20.923,0.274,Peru
1986-12-01,20.98,0.209,Peru
1987-01-01,21.146,0.296,Peru
1987-02-01,21.457,0.175,Peru
1987-03-01,21.842,0.212,Peru
1987-04-01,21.172,0.209,Peru
1987-05-01,20.289,0.145,Peru
1987-06-01,19.786,0.264,Peru
1987-07-01,19.875,0.373,Peru
1987-08-01,20.194000000000003,0.469,Peru
1987-09-01,20.82,0.374,Peru
1987-10-01,21.328000000000003,0.237,Peru
1987-11-01,21.232000000000006,0.202,Peru
1987-12-01,21.266,0.341,Peru
